XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
340382.87747136,4293227.90447158,361,339,181,154.035320995618
340382.87747136,4293227.90447158,361,363,182,857.711976662574
340382.87747136,4293227.90447158,361,366,183,6.93332691070617
340382.87747136,4293227.90447158,361,369,185,25.0457233733092
340601.24816326,4292459.46607364,363,361,182,857.711976662574
340377.61435985,4293232.41786047,366,361,183,6.93332691070617
340377.61435985,4293232.41786047,366,373,188,52.236354838564
340377.61435985,4293232.41786047,366,407,205,175.586626257144
340774.10461983,4293234.92050590,368,347,184,109.570526790331
340774.10461983,4293234.92050590,368,378,189,40.5947063283589
340404.27593819,4293240.91961188,369,361,185,25.0457233733092
340404.27593819,4293240.91961188,369,343,186,136.907765311332
340404.27593819,4293240.91961188,369,407,204,142.147842660995
340337.97069447,4293266.43280662,373,374,187,95.3704177418306
340337.97069447,4293266.43280662,373,366,188,52.236354838564
340337.97069447,4293266.43280662,373,388,194,30.2820363467678
340273.08518504,4293196.53726137,374,373,187,95.3704177418306
340780.02787755,4293275.04789498,378,368,189,40.5947063283589
340780.02787755,4293275.04789498,378,381,192,125.983893620905
340780.02787755,4293275.04789498,378,402,201,73.3164560520967
340652.63691464,4293280.43295708,379,355,190,137.248141911367
340652.63691464,4293280.43295708,379,381,191,2.90032753965535
340652.63691464,4293280.43295708,379,419,211,172.138889301936
340654.28396292,4293282.82024252,381,379,191,2.90032753965535
340654.28396292,4293282.82024252,381,378,192,125.983893620905
340654.28396292,4293282.82024252,381,411,206,93.98874127216
341523.19453705,4293132.52396845,385,386,193,154.849268735774
341552.76015594,4293284.52452834,386,385,193,154.849268735774
341552.76015594,4293284.52452834,386,390,196,105.03900973425
341552.76015594,4293284.52452834,386,426,213,119.098692764487
340316.51582483,4293287.80312001,388,373,194,30.2820363467678
340316.51582483,4293287.80312001,388,406,203,128.37951654061
340316.51582483,4293287.80312001,388,436,218,211.429591448924
341422.29069480,4293154.36595876,389,390,195,138.522685736311
341447.89138913,4293290.50243041,390,389,195,138.522685736311
341447.89138913,4293290.50243041,390,386,196,105.03900973425
341447.89138913,4293290.50243041,390,393,198,105.569920500632
341447.89138913,4293290.50243041,390,424,212,112.200831208417
341342.49343102,4293296.52559744,393,394,197,1226.27692103262
341342.49343102,4293296.52559744,393,390,198,105.569920500632
341342.49343102,4293296.52559744,393,445,223,240.758645655706
340955.58518033,4292349.04851225,394,393,197,1226.27692103262
338608.03251634,4293321.70321167,398,360,199,313.270478209449
338608.03251634,4293321.70321167,398,428,214,93.3377194174328
338608.03251634,4293321.70321167,398,478,239,655.526262448377
342276.90280542,4293337.35130108,400,335,200,445.798365290055
340800.29059587,4293345.49717825,402,378,201,73.3164560520967
340800.29059587,4293345.49717825,402,404,202,160.642835300106
340800.29059587,4293345.49717825,402,411,207,121.593243376912
340958.95061973,4293330.98401737,404,402,202,160.642835300106
340206.05772527,4293349.48845664,406,388,203,128.37951654061
340484.80922393,4293356.09949842,407,369,204,142.147842660995
340484.80922393,4293356.09949842,407,366,205,175.586626257144
340484.80922393,4293356.09949842,407,417,209,36.6211213585855
340681.47344895,4293370.98298253,411,381,206,93.98874127216
340681.47344895,4293370.98298253,411,402,207,121.593243376912
340681.47344895,4293370.98298253,411,431,217,71.4917574873257
344694.31257488,4293373.06542052,416,298,208,2480.84096931416
340514.07811836,4293377.61675839,417,407,209,36.6211213585855
340514.07811836,4293377.61675839,417,419,210,2.75319019849433
340514.07811836,4293377.61675839,417,436,219,132.760962971109
340516.51976493,4293378.88892909,419,417,210,2.75319019849433
340516.51976493,4293378.88892909,419,379,211,172.138889301936
340516.51976493,4293378.88892909,419,431,216,169.736647450202
341467.62524107,4293400.95423714,424,390,212,112.200831208417
341573.19466426,4293401.85708771,426,386,213,119.098692764487
338631.39618828,4293412.06951457,428,398,214,93.3377194174328
338631.39618828,4293412.06951457,428,473,237,401.195343567253
338631.39618828,4293412.06951457,428,480,240,253.91142211632
342659.97088696,4293428.52131571,429,295,215,2934.43347857284
342659.97088696,4293428.52131571,429,439,221,109.492422088711
342659.97088696,4293428.52131571,429,444,222,250.813622371499
340673.60597399,4293441.95173888,431,419,216,169.736647450202
340673.60597399,4293441.95173888,431,411,217,71.4917574873257
340673.60597399,4293441.95173888,431,455,228,162.651387249463
340421.98678984,4293468.42948193,436,388,218,211.429591448924
340421.98678984,4293468.42948193,436,417,219,132.760962971109
340421.98678984,4293468.42948193,436,464,232,170.550192599237
342610.58772995,4293524.93438071,439,349,220,430.158748111085
342610.58772995,4293524.93438071,439,429,221,109.492422088711
342610.58772995,4293524.93438071,439,447,224,13.8528283799291
342741.40112649,4293529.80456129,444,429,222,250.813622371499
342741.40112649,4293529.80456129,444,447,225,133.526230154386
342741.40112649,4293529.80456129,444,452,226,40.2205510543031
342741.40112649,4293529.80456129,444,531,266,2368.46382422
341379.52181358,4293534.41974269,445,393,223,240.758645655706
341379.52181358,4293534.41974269,445,457,230,680.946886786418
341379.52181358,4293534.41974269,445,467,234,725.661181947954
342608.26847186,4293538.59168264,447,439,224,13.8528283799291
342608.26847186,4293538.59168264,447,444,225,133.526230154386
342608.26847186,4293538.59168264,447,467,236,516.428736186703
342608.26847186,4293538.59168264,447,583,292,1944.63522474903
342734.45935240,4293569.42153366,452,444,226,40.2205510543031
342734.45935240,4293569.42153366,452,454,227,53.3937641703129
342734.45935240,4293569.42153366,452,482,241,112.453055053925
342779.03152814,4293590.38850095,454,452,227,53.3937641703129
340706.90371815,4293601.15831541,455,431,228,162.651387249463
340706.90371815,4293601.15831541,455,457,229,38.2275113779263
340706.90371815,4293601.15831541,455,464,233,194.200485470901
340745.02612061,4293603.99116850,457,455,229,38.2275113779263
340745.02612061,4293603.99116850,457,445,230,680.946886786418
340745.02612061,4293603.99116850,457,593,297,2488.68707357615
339102.01927366,4293605.52248712,462,360,231,487.772653876854
339102.01927366,4293605.52248712,462,488,245,417.722505301699
339102.01927366,4293605.52248712,462,492,246,302.583522159978
340513.01926520,4293610.59954465,464,436,232,170.550192599237
340513.01926520,4293610.59954465,464,455,233,194.200485470901
340513.01926520,4293610.59954465,464,494,248,1239.36832238444
342100.30135436,4293618.44952651,467,445,234,725.661181947954
342100.30135436,4293618.44952651,467,319,235,1108.25476386262
342100.30135436,4293618.44952651,467,447,236,516.428736186703
338870.29201578,4293626.87290693,473,428,237,401.195343567253
338870.29201578,4293626.87290693,473,476,238,177.984433003575
338870.29201578,4293626.87290693,473,484,243,193.043431638821
339028.50188518,4293546.28112076,476,473,238,177.984433003575
338041.84993191,4293647.92705325,478,398,239,655.526262448377
338041.84993191,4293647.92705325,478,500,250,312.589983098797
