XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
479397.43190614,4595988.15335201,351,244,177,1103.5048417797
479397.43190614,4595988.15335201,351,385,194,708.137695286059
479397.43190614,4595988.15335201,351,604,303,5932.5096358581
472671.71865748,4596013.01134703,355,341,178,349.235042372499
472671.71865748,4596013.01134703,355,341,181,447.560395737649
472671.71865748,4596013.01134703,355,363,182,138.967254422645
472828.45902153,4596030.26031130,358,340,179,445.387951163174
472828.45902153,4596030.26031130,358,340,180,529.18490878657
472828.45902153,4596030.26031130,358,372,187,117.514774946696
472798.60939801,4596069.66324343,363,355,182,138.967254422645
472798.60939801,4596069.66324343,363,337,183,539.944473906815
472798.60939801,4596069.66324343,363,381,191,261.390312108978
496896.56124719,4596079.19300289,367,345,184,381.853374334529
496896.56124719,4596079.19300289,367,369,185,1753.72684997861
496896.56124719,4596079.19300289,367,617,309,8193.72601426678
496896.56124719,4596079.19300289,367,678,340,5940.86926512171
497777.43551890,4594571.94211563,369,367,185,1753.72684997861
472901.32682793,4596122.45578364,372,336,186,693.965235142065
472901.32682793,4596122.45578364,372,358,187,117.514774946696
472901.32682793,4596122.45578364,372,380,190,160.651660264308
477523.56264632,4596208.12144248,375,304,188,690.754714389997
477523.56264632,4596208.12144248,375,283,189,1149.47853523313
477523.56264632,4596208.12144248,375,394,198,399.192163510664
477523.56264632,4596208.12144248,375,459,230,1020.394889277
473029.34949693,4596219.50810030,380,372,190,160.651660264308
473029.34949693,4596219.50810030,380,491,17795,63.4551322565764
473007.52316551,4596226.76172533,381,363,191,261.390312108978
473007.52316551,4596226.76172533,381,506,17796,56.8838815067931
528894.58092916,4596314.45520069,384,332,192,2006.61448280901
528894.58092916,4596314.45520069,384,409,17797,72.296186807449
478801.73090128,4596371.03624310,385,270,193,1214.31842707243
478801.73090128,4596371.03624310,385,351,194,708.137695286059
478801.73090128,4596371.03624310,385,459,231,1212.71451781632
478801.73090128,4596371.03624310,385,575,288,5354.93718887107
472288.11240913,4596390.01578886,390,323,195,815.726944780955
472288.11240913,4596390.01578886,390,316,196,4043.07266078437
472288.11240913,4596390.01578886,390,1140,570,10880.8427861644
477180.08461861,4596411.53537487,394,327,197,798.503411437549
477180.08461861,4596411.53537487,394,375,198,399.192163510664
477180.08461861,4596411.53537487,394,316,200,1564.5430950411
527359.84389365,4596434.33476242,397,398,199,1504.21646608374
527359.84389365,4596434.33476242,397,425,213,444.175643896312
527359.84389365,4596434.33476242,397,433,217,550.561328033424
526486.81520886,4595223.16573055,398,397,199,1504.21646608374
526486.81520886,4595223.16573055,398,251,17780,87.6190732260853
557761.57861024,4596628.53407734,401,402,201,142.438045197033
557761.57861024,4596628.53407734,401,404,202,191.357535248872
